model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day,model_key_clean,fuel_clean,paint_color_clean
Maserati,202920,240,petrol,silver,sedan,True,True,True,False,True,True,True,135,others,petrol,silver
Audi,139680,160,petrol,blue,sedan,True,True,False,False,True,True,True,97,Audi,petrol,blue
Volkswagen,123306,135,diesel,silver,sedan,True,True,False,False,True,False,True,148,Volkswagen,diesel,silver
Citroën,189055,135,diesel,black,sedan,True,True,False,False,True,False,True,123,Citroën,diesel,black
Peugeot,232154,100,diesel,black,sedan,False,True,False,False,False,False,True,75,Peugeot,diesel,black
Audi,61948,230,diesel,black,sedan,True,True,True,True,True,True,True,184,Audi,diesel,black
Renault,138897,135,diesel,white,sedan,False,True,False,False,True,False,True,139,Renault,diesel,white
Renault,91892,135,diesel,black,sedan,True,True,False,False,True,True,True,151,Renault,diesel,black
Citroën,124823,125,petrol,black,sedan,False,True,False,False,False,False,True,99,Citroën,petrol,black
Citroën,187662,120,diesel,black,sedan,False,True,False,False,True,False,True,115,Citroën,diesel,black
Renault,155824,120,diesel,grey,sedan,True,True,False,False,False,False,True,114,Renault,diesel,grey
Opel,69585,140,diesel,black,sedan,True,True,False,False,True,True,True,163,Opel,diesel,black
Citroën,172734,110,petrol,blue,sedan,True,True,True,False,False,False,True,62,Citroën,petrol,blue
Peugeot,49664,100,diesel,white,sedan,True,False,False,False,False,False,True,103,Peugeot,diesel,white
Lamborghini,121495,230,diesel,white,sedan,True,True,False,False,True,True,True,169,others,diesel,white
Audi,112236,230,diesel,black,sedan,True,True,True,False,True,True,True,162,Audi,diesel,black
Audi,185693,120,diesel,silver,sedan,True,False,False,False,False,False,True,49,Audi,diesel,silver
Renault,131102,135,diesel,silver,sedan,True,True,False,False,True,False,True,137,Renault,diesel,silver
Citroën,155526,120,diesel,grey,sedan,False,False,False,False,False,False,False,123,Citroën,diesel,grey
Renault,124629,135,diesel,white,sedan,True,False,False,False,False,False,True,120,Renault,diesel,white
Audi,178938,190,diesel,grey,sedan,False,False,False,False,False,False,False,131,Audi,diesel,grey
Audi,183177,100,diesel,black,sedan,True,True,False,False,False,False,True,120,Audi,diesel,black
BMW,118975,280,diesel,blue,sedan,True,True,True,True,False,True,True,207,BMW,diesel,blue
Renault,167672,85,diesel,brown,sedan,True,True,False,False,False,False,True,115,Renault,diesel,brown
Renault,92136,140,diesel,white,sedan,True,True,False,False,True,True,True,157,Renault,diesel,white
Citroën,98755,120,diesel,brown,sedan,True,True,False,False,False,False,True,122,Citroën,diesel,brown
Audi,198148,150,diesel,grey,sedan,True,True,True,False,False,False,True,103,Audi,diesel,grey
Renault,90668,135,diesel,black,sedan,False,False,False,False,False,False,False,137,Renault,diesel,black
Audi,88912,220,diesel,grey,sedan,True,True,False,False,True,True,True,148,Audi,diesel,grey
Citroën,186743,110,diesel,black,sedan,False,True,False,False,False,False,True,86,Citroën,diesel,black
Audi,185074,190,diesel,grey,sedan,True,True,False,False,True,False,True,143,Audi,diesel,grey
Renault,95241,85,diesel,blue,sedan,False,True,False,False,False,False,True,110,Renault,diesel,blue
BMW,134952,180,petrol,blue,sedan,False,True,False,False,True,True,True,148,BMW,petrol,blue
Audi,124805,230,diesel,black,sedan,True,True,False,False,False,True,True,179,Audi,diesel,black
Audi,115597,190,diesel,black,sedan,True,True,False,False,True,False,True,150,Audi,diesel,black
Renault,121156,120,diesel,brown,sedan,True,True,False,False,True,False,True,114,Renault,diesel,brown
Renault,243596,230,diesel,grey,sedan,True,True,False,False,False,False,True,167,Renault,diesel,grey
Maserati,141089,230,diesel,black,sedan,True,True,True,True,True,True,True,182,others,diesel,black
Renault,226112,77,petrol,green,sedan,False,False,False,False,False,False,False,28,Renault,petrol,others
Citroën,113937,120,diesel,white,sedan,True,False,False,True,True,True,True,135,Citroën,diesel,white
Renault,137917,120,diesel,black,sedan,True,True,False,False,True,False,True,103,Renault,diesel,black
Volkswagen,54696,190,diesel,grey,sedan,True,True,True,True,True,False,True,188,Volkswagen,diesel,grey
Renault,106434,85,diesel,brown,sedan,True,True,True,False,False,False,True,108,Renault,diesel,brown
Peugeot,158091,100,diesel,blue,sedan,False,True,False,False,False,True,True,111,Peugeot,diesel,blue
Renault,181916,120,diesel,brown,sedan,True,True,False,False,True,True,True,136,Renault,diesel,brown
Renault,130384,120,diesel,blue,sedan,True,True,False,False,False,False,True,122,Renault,diesel,blue
Audi,198146,100,diesel,black,sedan,True,True,False,False,True,False,True,122,Audi,diesel,black
Audi,133036,190,diesel,black,sedan,True,True,True,True,True,True,True,142,Audi,diesel,black
Mercedes,97677,105,diesel,white,sedan,False,False,False,False,False,False,True,123,Mercedes,diesel,white
Renault,137936,135,diesel,grey,sedan,True,True,True,False,True,True,True,132,Renault,diesel,grey
Renault,92395,85,diesel,black,sedan,False,False,False,False,False,False,False,117,Renault,diesel,black
Audi,98410,160,diesel,blue,sedan,False,True,False,False,True,True,True,171,Audi,diesel,blue
Citroën,268906,100,diesel,silver,sedan,False,False,False,False,False,False,True,26,Citroën,diesel,silver
Renault,181638,135,petrol,blue,sedan,False,True,False,False,False,False,True,117,Renault,petrol,blue
Renault,116727,135,diesel,black,sedan,False,True,False,False,True,False,True,133,Renault,diesel,black
Renault,87191,135,diesel,black,sedan,True,True,False,False,True,False,True,147,Renault,diesel,black
Ferrari,102531,190,diesel,black,sedan,True,True,True,True,True,True,True,185,Ferrari,diesel,black
Citroën,162264,135,diesel,grey,sedan,True,True,False,False,False,True,True,113,Citroën,diesel,grey
Audi,97568,220,diesel,grey,sedan,True,True,False,False,True,True,True,158,Audi,diesel,grey
Citroën,58679,120,diesel,black,sedan,False,False,False,False,False,False,False,125,Citroën,diesel,black
Citroën,139125,135,diesel,black,sedan,True,True,False,True,True,True,True,126,Citroën,diesel,black
Citroën,133160,135,diesel,white,sedan,False,True,False,True,True,True,True,139,Citroën,diesel,white
Peugeot,103290,100,diesel,grey,sedan,True,True,False,False,False,False,True,104,Peugeot,diesel,grey
Renault,190311,120,diesel,blue,sedan,True,True,False,False,True,False,True,118,Renault,diesel,blue
Peugeot,136810,100,diesel,white,sedan,False,True,False,False,True,True,True,125,Peugeot,diesel,white
Renault,98278,120,diesel,grey,sedan,False,True,False,False,False,False,True,120,Renault,diesel,grey
Audi,149132,135,diesel,white,sedan,False,True,False,False,True,True,True,132,Audi,diesel,white
Citroën,201690,120,diesel,white,sedan,False,True,False,False,True,False,True,124,Citroën,diesel,white
Citroën,92242,120,diesel,brown,sedan,True,True,False,False,True,False,True,118,Citroën,diesel,brown
Peugeot,100868,135,diesel,black,sedan,False,True,False,False,True,True,True,129,Peugeot,diesel,black
Renault,146951,66,petrol,white,sedan,False,False,False,False,False,False,False,36,Renault,petrol,white
Citroën,91131,135,diesel,grey,sedan,False,False,False,False,False,False,False,111,Citroën,diesel,grey
Citroën,129057,120,diesel,black,sedan,True,True,False,False,False,False,True,87,Citroën,diesel,black
Mercedes,171131,105,diesel,grey,sedan,False,True,False,False,False,True,True,143,Mercedes,diesel,grey
Audi,25615,135,diesel,blue,sedan,False,False,False,True,False,False,True,138,Audi,diesel,blue
Audi,130111,230,diesel,blue,sedan,True,True,False,True,False,False,True,172,Audi,diesel,blue
Renault,183085,135,diesel,black,sedan,False,True,False,False,True,False,True,138,Renault,diesel,black
Audi,176673,230,diesel,silver,sedan,True,True,False,True,True,True,True,140,Audi,diesel,silver
Citroën,172230,135,diesel,black,sedan,False,False,False,True,True,False,True,126,Citroën,diesel,black
Renault,186105,120,diesel,grey,sedan,True,True,False,False,False,False,True,122,Renault,diesel,grey
Renault,128097,85,diesel,grey,sedan,False,False,False,False,False,False,True,103,Renault,diesel,grey
Citroën,119442,120,diesel,black,sedan,True,True,False,False,False,False,True,118,Citroën,diesel,black
Citroën,63117,135,petrol,grey,sedan,False,False,False,False,False,False,False,120,Citroën,petrol,grey
Audi,153607,190,diesel,grey,sedan,True,True,True,True,True,True,True,155,Audi,diesel,grey
Renault,136348,85,diesel,brown,sedan,False,False,False,False,False,False,True,109,Renault,diesel,brown
Audi,67278,135,diesel,silver,sedan,False,True,False,False,True,True,True,125,Audi,diesel,silver
Peugeot,230351,135,diesel,white,sedan,False,True,False,False,True,True,True,114,Peugeot,diesel,white
Audi,188416,180,diesel,black,sedan,True,True,False,False,True,False,True,125,Audi,diesel,black
Citroën,105764,105,diesel,silver,sedan,False,False,False,False,False,False,True,104,Citroën,diesel,silver
Renault,139719,85,diesel,black,sedan,True,True,False,False,False,True,True,120,Renault,diesel,black
Peugeot,138916,105,diesel,white,sedan,False,True,False,False,True,False,True,117,Peugeot,diesel,white
Maserati,233190,225,diesel,black,sedan,True,True,False,True,True,False,True,155,others,diesel,black
Audi,98792,190,diesel,blue,sedan,True,True,False,False,False,True,True,166,Audi,diesel,blue
Ferrari,72932,155,diesel,brown,sedan,True,True,True,True,True,False,True,165,Ferrari,diesel,brown
Mercedes,167545,105,diesel,black,sedan,False,True,True,False,True,False,False,128,Mercedes,diesel,black
Renault,95235,120,diesel,grey,sedan,True,True,False,False,True,False,True,130,Renault,diesel,grey
Citroën,194028,125,petrol,black,sedan,False,True,False,False,True,False,True,104,Citroën,petrol,black
Audi,89330,190,diesel,blue,sedan,True,True,True,True,False,False,True,177,Audi,diesel,blue
Renault,157773,135,diesel,grey,sedan,False,True,False,True,True,False,True,146,Renault,diesel,grey
Renault,166736,85,diesel,grey,sedan,False,True,False,False,False,True,True,94,Renault,diesel,grey
Audi,97153,160,diesel,black,sedan,True,True,True,False,True,True,True,139,Audi,diesel,black
Maserati,109003,240,petrol,grey,sedan,True,True,False,False,True,False,True,136,others,petrol,grey
Peugeot,111777,100,diesel,black,sedan,False,False,False,False,True,True,True,121,Peugeot,diesel,black
Audi,187762,180,diesel,black,sedan,True,True,False,False,True,False,True,121,Audi,diesel,black
Renault,119456,85,diesel,grey,sedan,True,False,False,False,False,False,True,107,Renault,diesel,grey
Renault,128107,85,diesel,blue,sedan,True,True,False,False,False,False,True,104,Renault,diesel,blue
Ferrari,191668,180,diesel,black,sedan,True,True,True,False,True,False,True,138,Ferrari,diesel,black
Citroën,192323,120,diesel,blue,sedan,True,True,False,False,True,False,True,123,Citroën,diesel,blue
Renault,182464,135,diesel,grey,sedan,False,True,False,False,True,False,True,150,Renault,diesel,grey
Renault,122120,85,diesel,red,sedan,False,False,False,False,False,False,True,104,Renault,diesel,red
Citroën,40690,120,diesel,grey,sedan,True,True,True,False,True,True,True,137,Citroën,diesel,grey
Audi,145968,160,diesel,brown,sedan,True,True,False,False,True,False,True,152,Audi,diesel,brown
Renault,139565,120,diesel,black,sedan,True,True,False,False,True,False,True,122,Renault,diesel,black
Audi,121032,190,diesel,blue,sedan,False,True,False,False,True,True,True,157,Audi,diesel,blue
Renault,156574,85,diesel,grey,sedan,False,False,False,False,False,False,True,102,Renault,diesel,grey
Peugeot,109828,100,diesel,grey,sedan,False,True,False,False,False,True,True,108,Peugeot,diesel,grey
Renault,171673,120,diesel,blue,sedan,True,True,False,False,False,False,True,119,Renault,diesel,blue
Peugeot,101573,100,diesel,brown,sedan,True,True,False,False,False,False,True,122,Peugeot,diesel,brown
Citroën,82183,135,petrol,grey,sedan,False,False,False,False,False,False,False,114,Citroën,petrol,grey
Peugeot,180088,90,diesel,black,sedan,True,True,False,False,False,False,True,75,Peugeot,diesel,black
Ferrari,113308,180,diesel,black,sedan,True,True,False,False,True,False,True,144,Ferrari,diesel,black
Audi,97574,135,diesel,grey,sedan,False,True,False,True,True,True,True,146,Audi,diesel,grey
Renault,143376,85,diesel,brown,sedan,True,False,False,False,False,False,True,99,Renault,diesel,brown
Renault,60970,230,diesel,black,sedan,True,True,False,False,True,False,True,201,Renault,diesel,black
Peugeot,77546,100,diesel,black,sedan,True,True,False,False,True,False,True,121,Peugeot,diesel,black
Renault,140586,85,diesel,black,sedan,False,True,True,False,False,False,True,106,Renault,diesel,black
Peugeot,155980,100,diesel,black,sedan,False,True,False,False,False,False,True,105,Peugeot,diesel,black
Peugeot,152245,105,diesel,grey,sedan,False,True,False,False,False,False,True,118,Peugeot,diesel,grey
Audi,144816,150,diesel,grey,sedan,True,True,False,False,True,False,True,121,Audi,diesel,grey
Mercedes,131006,105,diesel,black,sedan,True,True,False,False,False,False,True,117,Mercedes,diesel,black
Citroën,162298,120,diesel,grey,sedan,False,True,False,False,True,False,True,127,Citroën,diesel,grey
Renault,183787,135,diesel,black,sedan,True,True,True,True,True,False,True,141,Renault,diesel,black
Renault,262753,120,diesel,grey,sedan,True,True,False,False,False,False,True,95,Renault,diesel,grey
Audi,272461,150,diesel,grey,sedan,True,True,True,False,True,False,True,111,Audi,diesel,grey
Audi,152755,190,diesel,black,sedan,True,True,False,False,True,True,True,149,Audi,diesel,black
Citroën,71685,135,diesel,black,sedan,False,True,False,False,True,False,True,133,Citroën,diesel,black
Citroën,50074,135,diesel,silver,sedan,False,False,False,False,True,False,True,133,Citroën,diesel,silver
Audi,52686,160,diesel,black,sedan,True,True,False,False,True,True,True,172,Audi,diesel,black
PGO,38627,190,diesel,white,sedan,True,True,False,False,True,False,True,129,PGO,diesel,white
Renault,103903,85,diesel,white,sedan,True,True,False,False,True,False,True,117,Renault,diesel,white
Renault,117002,140,diesel,black,sedan,True,True,False,True,True,False,True,142,Renault,diesel,black
Renault,162595,85,diesel,white,sedan,False,True,False,False,False,False,True,105,Renault,diesel,white
Peugeot,147210,100,diesel,black,sedan,False,True,False,False,False,True,True,124,Peugeot,diesel,black
Peugeot,119242,105,diesel,brown,sedan,True,False,False,False,False,False,True,107,Peugeot,diesel,brown
Citroën,106434,119,diesel,black,sedan,True,True,False,False,True,False,True,103,Citroën,diesel,black
Audi,159718,160,diesel,grey,sedan,True,True,False,True,True,False,True,141,Audi,diesel,grey
Citroën,253534,120,diesel,black,sedan,False,True,False,False,False,False,True,59,Citroën,diesel,black
Audi,200019,150,diesel,black,sedan,False,True,False,False,False,False,True,120,Audi,diesel,black
Citroën,202051,120,diesel,brown,sedan,True,True,False,False,False,False,True,111,Citroën,diesel,brown
Renault,107777,135,diesel,grey,sedan,True,True,False,False,True,True,True,142,Renault,diesel,grey
Audi,174412,192,diesel,blue,sedan,True,True,True,False,True,False,True,150,Audi,diesel,blue
Citroën,124827,135,diesel,black,sedan,True,True,False,False,False,False,True,118,Citroën,diesel,black
Audi,125738,190,diesel,white,sedan,False,True,False,False,True,True,True,167,Audi,diesel,white
Audi,198409,150,diesel,grey,sedan,True,True,False,False,True,False,True,117,Audi,diesel,grey
Peugeot,106603,100,diesel,black,sedan,True,True,False,False,False,False,True,117,Peugeot,diesel,black
Citroën,124287,120,diesel,grey,sedan,False,True,False,False,False,False,True,110,Citroën,diesel,grey
Citroën,78604,120,diesel,grey,sedan,True,True,True,False,False,False,True,118,Citroën,diesel,grey
Citroën,200663,135,diesel,black,sedan,True,True,False,False,True,False,True,118,Citroën,diesel,black
Citroën,182671,122,diesel,white,sedan,True,True,False,False,True,False,True,127,Citroën,diesel,white
Citroën,61781,170,diesel,blue,sedan,True,True,False,False,True,True,True,125,Citroën,diesel,blue
Renault,199859,85,diesel,blue,sedan,False,False,False,False,False,False,True,102,Renault,diesel,blue
Citroën,172954,120,diesel,silver,sedan,False,True,False,False,True,False,True,122,Citroën,diesel,silver
Peugeot,162739,105,diesel,black,sedan,True,True,False,False,False,False,True,117,Peugeot,diesel,black
Audi,153622,135,diesel,white,sedan,True,True,False,False,True,True,True,142,Audi,diesel,white
Citroën,165795,120,diesel,blue,sedan,False,False,False,False,False,False,True,89,Citroën,diesel,blue
Peugeot,162222,105,diesel,white,sedan,False,True,False,False,False,True,True,118,Peugeot,diesel,white
Citroën,192437,120,diesel,red,sedan,False,False,False,False,False,False,True,104,Citroën,diesel,red
Citroën,158352,120,diesel,grey,sedan,False,True,False,False,True,False,True,136,Citroën,diesel,grey
Renault,131067,135,diesel,blue,sedan,True,True,False,False,True,False,True,130,Renault,diesel,blue
Audi,225957,190,diesel,black,sedan,False,True,False,True,False,False,True,147,Audi,diesel,black
Citroën,110668,120,diesel,black,sedan,False,False,False,False,False,False,True,115,Citroën,diesel,black
Renault,172847,135,petrol,white,sedan,False,True,False,False,False,False,True,110,Renault,petrol,white
Peugeot,142723,105,diesel,black,sedan,False,True,False,False,True,False,True,111,Peugeot,diesel,black
Renault,112714,120,diesel,grey,sedan,True,True,False,False,True,False,True,132,Renault,diesel,grey
Citroën,98749,135,diesel,black,sedan,True,True,True,False,True,False,True,139,Citroën,diesel,black
Renault,191597,85,diesel,grey,sedan,False,True,False,False,False,False,True,107,Renault,diesel,grey
Peugeot,75186,105,petrol,grey,sedan,False,False,False,False,False,True,True,96,Peugeot,petrol,grey
Renault,104602,140,diesel,black,sedan,True,True,False,False,True,False,True,158,Renault,diesel,black
Audi,220177,173,diesel,blue,sedan,True,True,False,False,True,False,True,103,Audi,diesel,blue
Renault,158004,135,diesel,black,sedan,True,True,False,False,True,False,True,128,Renault,diesel,black
Renault,133382,120,diesel,grey,sedan,True,True,False,False,False,True,True,134,Renault,diesel,grey
Audi,53025,155,diesel,black,sedan,True,True,False,True,True,False,True,144,Audi,diesel,black
Renault,180498,120,diesel,black,sedan,True,True,True,False,True,True,True,135,Renault,diesel,black
Citroën,73942,155,diesel,brown,sedan,True,True,False,False,False,True,True,133,Citroën,diesel,brown
Renault,158614,85,diesel,grey,sedan,False,True,False,False,False,False,True,102,Renault,diesel,grey
Peugeot,202250,100,diesel,grey,sedan,False,True,False,False,True,False,True,108,Peugeot,diesel,grey
Renault,128189,140,diesel,silver,sedan,False,True,False,False,True,False,True,155,Renault,diesel,silver
Renault,150439,120,diesel,grey,sedan,False,True,False,False,False,False,True,117,Renault,diesel,grey
Renault,62200,140,diesel,blue,sedan,False,True,False,False,True,True,True,129,Renault,diesel,blue
Citroën,205873,135,diesel,black,sedan,False,True,False,True,False,False,True,108,Citroën,diesel,black
Renault,153344,120,diesel,grey,sedan,True,True,True,False,False,False,True,123,Renault,diesel,grey
Renault,191110,140,diesel,black,sedan,True,True,False,False,True,False,True,149,Renault,diesel,black
Renault,100450,120,diesel,grey,sedan,False,True,False,False,False,False,True,117,Renault,diesel,grey
Renault,121270,135,diesel,white,sedan,False,True,False,False,True,False,True,136,Renault,diesel,white
Renault,120727,135,diesel,black,sedan,False,True,True,False,True,False,True,148,Renault,diesel,black
Renault,133451,120,diesel,grey,sedan,True,True,False,False,True,False,True,116,Renault,diesel,grey
Audi,151177,135,diesel,black,sedan,False,True,False,False,True,True,True,132,Audi,diesel,black
Renault,123988,120,diesel,grey,sedan,True,True,False,False,False,False,True,130,Renault,diesel,grey
Citroën,51133,160,diesel,white,sedan,True,True,False,False,True,False,True,120,Citroën,diesel,white
Audi,166385,160,diesel,white,sedan,False,True,False,True,True,False,True,150,Audi,diesel,white
Renault,140407,135,diesel,blue,sedan,True,True,False,False,True,False,True,139,Renault,diesel,blue
Ferrari,160799,180,diesel,black,sedan,False,True,True,False,True,False,True,142,Ferrari,diesel,black
Renault,178568,120,diesel,grey,sedan,True,True,False,False,False,False,True,115,Renault,diesel,grey
Renault,165385,135,diesel,black,sedan,False,True,False,False,True,False,True,134,Renault,diesel,black
Citroën,166543,120,diesel,brown,sedan,True,True,False,False,False,False,True,117,Citroën,diesel,brown
Citroën,137818,120,diesel,grey,sedan,False,True,False,False,False,False,True,111,Citroën,diesel,grey
Renault,105175,87,diesel,brown,sedan,True,True,False,False,True,False,True,111,Renault,diesel,brown
Renault,112244,85,diesel,brown,sedan,True,False,False,False,False,False,True,104,Renault,diesel,brown
Renault,101599,135,diesel,grey,sedan,True,True,False,False,True,False,True,145,Renault,diesel,grey
Renault,292964,85,diesel,grey,sedan,True,False,False,False,False,False,True,97,Renault,diesel,grey
Citroën,67526,120,diesel,black,sedan,True,True,False,False,False,False,True,138,Citroën,diesel,black
Renault,125783,135,diesel,grey,sedan,True,True,True,False,False,False,True,122,Renault,diesel,grey
Audi,215427,150,diesel,black,sedan,True,True,False,False,False,False,True,120,Audi,diesel,black
Citroën,175031,135,petrol,brown,sedan,False,True,False,False,True,False,True,113,Citroën,petrol,brown
Citroën,159143,120,diesel,black,sedan,True,True,False,False,True,False,True,120,Citroën,diesel,black
Renault,118066,85,diesel,brown,sedan,False,False,False,False,False,False,True,100,Renault,diesel,brown
Citroën,129572,135,diesel,black,sedan,True,True,False,False,True,True,True,141,Citroën,diesel,black
Citroën,223391,120,diesel,blue,sedan,True,True,False,False,True,False,True,77,Citroën,diesel,blue
Honda,94374,225,hybrid_petrol,brown,sedan,True,True,False,False,True,True,True,145,others,others,brown
BMW,158618,280,diesel,blue,sedan,True,True,False,True,False,True,True,197,BMW,diesel,blue
Citroën,150163,135,diesel,black,sedan,False,False,False,False,True,False,True,124,Citroën,diesel,black
Renault,179377,120,diesel,grey,sedan,True,True,False,False,False,False,True,117,Renault,diesel,grey
Citroën,134590,127,petrol,black,sedan,True,True,False,False,True,True,True,77,Citroën,petrol,black
Audi,74955,190,diesel,white,sedan,True,True,True,False,True,True,True,172,Audi,diesel,white
Audi,73267,225,petrol,blue,sedan,True,True,True,True,False,False,True,173,Audi,petrol,blue
Citroën,137483,120,diesel,black,sedan,True,True,False,False,False,False,True,113,Citroën,diesel,black
Maserati,109285,225,diesel,grey,sedan,True,True,True,False,True,False,True,171,others,diesel,grey
Renault,152547,135,diesel,brown,sedan,False,True,False,False,True,False,True,143,Renault,diesel,brown
Renault,173827,120,diesel,black,sedan,True,True,False,False,False,False,True,79,Renault,diesel,black
Renault,129180,135,diesel,grey,sedan,True,True,False,False,True,False,True,139,Renault,diesel,grey
Peugeot,186677,105,diesel,blue,sedan,False,False,False,False,False,False,True,56,Peugeot,diesel,blue
Renault,168104,85,diesel,blue,sedan,False,True,False,False,True,False,True,112,Renault,diesel,blue
Ferrari,119345,190,diesel,black,sedan,True,True,False,True,True,False,True,165,Ferrari,diesel,black
Audi,142525,105,diesel,blue,sedan,False,True,False,False,True,False,True,136,Audi,diesel,blue
Renault,42191,135,diesel,grey,sedan,True,True,False,False,True,False,True,146,Renault,diesel,grey
Maserati,294359,225,diesel,black,sedan,True,True,True,False,True,False,True,135,others,diesel,black
Peugeot,188829,100,diesel,blue,sedan,True,True,False,False,False,False,True,94,Peugeot,diesel,blue
Audi,191344,160,diesel,black,sedan,True,True,False,False,False,True,True,154,Audi,diesel,black
BMW,30481,190,petrol,grey,sedan,True,True,False,False,True,False,True,141,BMW,petrol,grey
Renault,61950,85,diesel,silver,sedan,False,False,True,False,False,False,True,84,Renault,diesel,silver
Renault,199158,85,diesel,grey,sedan,False,True,False,False,False,False,True,104,Renault,diesel,grey
Citroën,184520,120,diesel,black,sedan,True,True,True,False,True,False,True,114,Citroën,diesel,black
Mercedes,125505,105,diesel,beige,sedan,False,True,False,False,False,False,True,132,Mercedes,diesel,beige
Audi,135432,190,diesel,grey,sedan,True,True,False,True,True,False,True,166,Audi,diesel,grey
BMW,149084,183,petrol,black,sedan,True,True,True,False,True,False,True,146,BMW,petrol,black
Renault,80063,135,diesel,silver,sedan,True,True,False,True,True,False,True,157,Renault,diesel,silver
Renault,149045,85,diesel,brown,sedan,True,True,False,False,False,False,True,104,Renault,diesel,brown
Peugeot,141080,100,diesel,blue,sedan,False,True,False,False,False,True,True,112,Peugeot,diesel,blue
Audi,160934,233,diesel,black,sedan,False,True,True,False,True,True,True,148,Audi,diesel,black
Audi,128807,190,diesel,silver,sedan,True,True,True,False,False,True,True,165,Audi,diesel,silver
Renault,138024,85,diesel,grey,sedan,True,False,False,False,False,False,True,89,Renault,diesel,grey
Audi,229470,145,diesel,blue,sedan,True,True,True,False,True,True,True,107,Audi,diesel,blue
Renault,151437,120,diesel,black,sedan,True,True,False,False,True,False,True,139,Renault,diesel,black
Citroën,147114,120,diesel,brown,sedan,True,False,False,False,False,False,True,111,Citroën,diesel,brown
Peugeot,161956,105,diesel,white,sedan,False,True,False,False,False,True,True,119,Peugeot,diesel,white
Peugeot,102758,105,diesel,blue,sedan,False,False,False,False,False,False,False,116,Peugeot,diesel,blue
Renault,110531,85,diesel,grey,sedan,False,True,False,False,False,False,True,104,Renault,diesel,grey
Audi,154391,190,diesel,black,sedan,True,True,False,False,True,True,True,150,Audi,diesel,black
Peugeot,105046,100,diesel,grey,sedan,False,True,False,False,False,False,True,70,Peugeot,diesel,grey
Audi,153039,230,diesel,black,sedan,True,True,False,True,True,False,True,152,Audi,diesel,black
Renault,176727,135,diesel,blue,sedan,True,True,False,False,True,True,True,140,Renault,diesel,blue
Audi,95874,160,diesel,beige,sedan,True,True,False,True,True,True,True,167,Audi,diesel,beige
Citroën,103330,120,diesel,black,sedan,True,True,False,False,True,False,True,114,Citroën,diesel,black
Citroën,159329,135,petrol,white,sedan,False,True,False,False,True,False,True,100,Citroën,petrol,white
Renault,173335,120,diesel,grey,sedan,True,True,False,False,False,False,True,118,Renault,diesel,grey
Audi,115505,160,diesel,grey,sedan,False,True,False,False,True,True,True,135,Audi,diesel,grey
Citroën,117408,105,diesel,blue,sedan,False,False,False,False,False,False,True,91,Citroën,diesel,blue
Audi,167036,190,diesel,blue,sedan,True,True,True,False,True,True,True,156,Audi,diesel,blue
Audi,111435,190,diesel,grey,sedan,True,True,False,False,True,False,True,143,Audi,diesel,grey
Renault,119364,120,diesel,grey,sedan,True,True,False,False,False,False,True,112,Renault,diesel,grey
Renault,174716,120,diesel,black,sedan,True,True,False,False,False,False,True,81,Renault,diesel,black
Renault,146162,120,diesel,grey,sedan,True,True,True,False,True,False,True,139,Renault,diesel,grey
Renault,107325,85,diesel,white,sedan,False,True,False,False,False,False,True,116,Renault,diesel,white
Peugeot,195356,85,diesel,silver,sedan,True,False,False,False,False,False,True,51,Peugeot,diesel,silver
Renault,208035,120,petrol,grey,sedan,True,True,False,False,True,False,True,75,Renault,petrol,grey
Audi,82233,100,diesel,black,sedan,True,True,False,False,True,False,True,143,Audi,diesel,black
Audi,190649,190,diesel,brown,sedan,True,True,False,True,True,False,True,135,Audi,diesel,brown
Renault,130900,120,diesel,grey,sedan,True,True,True,False,True,False,True,132,Renault,diesel,grey
Renault,157271,230,diesel,black,sedan,True,True,True,False,True,False,True,186,Renault,diesel,black
Audi,215671,155,diesel,silver,sedan,True,True,False,True,True,True,True,139,Audi,diesel,silver
Peugeot,122196,105,diesel,blue,sedan,False,True,False,False,False,False,True,112,Peugeot,diesel,blue
Peugeot,110835,105,diesel,grey,sedan,False,False,False,False,False,False,True,97,Peugeot,diesel,grey
Ferrari,73708,190,diesel,blue,sedan,True,True,False,False,False,False,True,139,Ferrari,diesel,blue
Renault,168222,85,diesel,brown,sedan,False,True,False,False,False,False,True,105,Renault,diesel,brown
Ferrari,212200,190,diesel,blue,sedan,True,True,True,False,False,False,True,160,Ferrari,diesel,blue
Citroën,166945,120,diesel,grey,sedan,False,True,False,False,True,False,True,125,Citroën,diesel,grey
Ferrari,195374,180,diesel,grey,sedan,True,True,True,False,True,False,True,123,Ferrari,diesel,grey
Audi,198559,100,diesel,black,sedan,True,True,False,False,True,False,True,125,Audi,diesel,black
Audi,5117,160,diesel,blue,sedan,True,True,True,False,True,True,True,187,Audi,diesel,blue
Citroën,167593,135,diesel,black,sedan,False,True,False,False,True,True,True,114,Citroën,diesel,black
Citroën,112490,105,diesel,black,sedan,False,True,False,False,True,True,True,110,Citroën,diesel,black
Audi,110020,150,diesel,grey,sedan,True,True,True,False,True,False,True,129,Audi,diesel,grey
Audi,160072,190,diesel,black,sedan,False,True,True,False,True,True,True,165,Audi,diesel,black
Renault,189503,85,diesel,blue,sedan,False,True,False,False,False,False,True,113,Renault,diesel,blue
